vidid, AestheticScore
kRlwI2iV7x8, 5.327792292227969
a4yXEbUZ0R0, 5.5281642394838855
WHGrsitxE0k, 4.744552901946008
SsT2UBaB2ZI, 5.03616242215503
o5xuvAsWU84, 5.344226900488138
Fwt5k-mZN48, 4.560519859660417
o8JGsBDY1xI, 4.682558738160878
WD3ZFJbKIp0, 4.4633628621231765
iN2rqUWwF0M, 4.862617045175284
vFMLr6gcvOY, 5.259768004063517
epgVJT9Wa-k, 5.278318776603555
iBfMDTOdv5c, 4.975474319944624
xBIowQ0WaR8, 5.070577528094873
HI5IsG2OoEo, 4.300429153256118
3Z3K42dO7Zg, 5.199761116644368
vm6_6z-TCBA, 4.475793639197946
rqpTYD-LbDs, 5.3002341240644455
65HKaiXwFXs, 5.155225886497647
N3YmxQJ5Xvo, 4.572680483106524
BDwdpTNi8Ro, 5.0853081869427115
An9HFlelZms, 4.7272644098848104
nZMMuv0Ltyo, 5.077895945869386
cWD_fpJVxdQ, 4.800336694344878
7VzZMEHV3RE, 4.6535337208770216
uPNHESQA5Vo, 4.936402688734233
U1pEtrEr2_s, 4.656938442029059
hVr2TwoxEcQ, 4.635653365170583
J2hYeIlftRs, 5.018986294046044
OV0BQI55gD8, 4.924278257589322
puaw3io2STs, 5.003877436276525
-hxhhQ1Yo54, 5.04272574512288
1igjB82Ezmc, 4.436669933667872
TSGpIqCxI1U, 4.617642955388874
70Q9M6_SWEc, 4.257966805482283
F87sOW0v1RQ, 5.334743086248636
db5hzG0dlfc, 4.418607647996396
Vac8ZXpG9hs, 5.184988389723003
t705r8ICkRw, 4.987421052413993
P0m_f16c5vc, 4.732099159446079
o2Y18P3TCjY, 5.235788155347109
Z4Ln33j4m-8, 4.837462931871414
Pc1aFloxSMw, 4.674138852395117
bcx6twUQOGY, 4.857471979805268
ULlRpIF5rTs, 4.886384477955289
FcwFTVizjIY, 5.287724209250882
PLNP1n8YXVo, 4.795778158819303
cYd0rcE7Kks, 5.507726498297416
LoP4ADi0_gk, 5.54158883029595
gbqffJ9u_FE, 5.0221143525559455
yyxpTpj1cGs, 4.984924642951228
KMXj2LrQSZU, 5.0666585261933506
JMYQKHb2ToA, 5.361165696638636
qlYGZMsNisk, 5.339901211904362
DOWDNBu9DkU, 5.253370690741576
UdZw8uGjZ5k, 5.2053582184016705
eCTKFTAAJSg, 4.516117084538564
Mz01412xu54, 5.068615976953879
4v7de1JBlTw, 5.234741901047528
J1z4XqEkSEU, 5.162968887714669
LbJNcV_xflI, 4.814665783662349
kFERh_yzXOg, 4.513676417176612
HIr1W601U7w, 5.110897392965853
xogJi5CPp68, 4.653923377627507
8I7xwT3Izew, 4.9710657093673944
US9xV85pz5s, 5.30959393872763
qOVAbKKSH10, 4.492488126270473
7FAwlDi6eys, 4.395202071405947
ibKpofiVg4Y, 4.4543075083056465
6jcxXpVk1_c, 4.9656673655845225
6ZtRTa_RkAo, 5.456232249271125
RQU0qSGpdUA, 5.040739315212704
tn8Ib5vlmZY, 4.828461350174621
ZWmQS98ua4M, 4.774053852073848
DH4ekS7_VG8, 5.374952328624204
9nzCWA4B_rA, 4.9768342967145145
n6VSBtz1su4, 5.237116940319538
OeNwFQ-3v0M, 5.035727700451389
3X6qEE2fHvE, 5.103436888661236
pn-EsLaaMRk, 4.523760999087244
49yxr5uvdfk, 4.578028475865722
xRibA72QdkY, 4.870291486848146
I8yJkIuvPvM, 4.78122616437031
fDy_8JjhT5Q, 5.194760720944032
ALQIva9LjCM, 5.289764093700796
h60tlMn6TgE, 5.363147052004933
D39pt6F45xw, 5.154151035938412
pptBk3rv9ac, 4.975654321257025
YjQ5T0VVtLY, 5.092089126701467
mwOX-EnOESI, 4.78240801487118
3BuEQvhcfBc, 4.730729119852185
NIDa9gignCE, 4.678961574565619
ahOK9JuW9Nc, 5.311797275673598
8rwhfHqJBR8, 4.549675862770528
XZbGkQ-UFYI, 5.0944244670681655
un7Dmd9OdwM, 4.991606843715999
JiC6DbBoV4Y, 5.150187315884978
5RpGoOS68y4, 5.435149070166517
cUUel5_vqEs, 4.5726209508720785
8OfgCuVdirA, 4.785300214309245
6oaYlLIbkG4, 5.0287972977384925
c67xj5ZzbkY, 4.6224694941192865
Pbk7rm4vJPg, 4.769392106682062
lrPJ-Zrmv6Y, 5.2178343834821135
RR4fHSIMfzo, 5.025809896178544
B4vVcofUyt0, 4.864906357601285
ee3tz3fU2zA, 5.16280483873561
1A20wkgkMa8, 5.279883724462707
p9FAXUHXey0, 4.507892551831901
d91GLsbIm8k, 4.2952951034531
hhigVMGghNA, 4.6355253010988235
rdMtOPQLqyE, 5.469655371096451
FENs3B7sxno, 4.932151272892952
ZgtbvYOFDgQ, 4.921345831826329
psbT6FMvz5k, 4.957837600260973
IBrL8J95Dhs, 5.277778023533756
N9U6A6OI-b4, 5.240578460157849
p7s7GOFLFi4, 5.417781645432115
hjSdefYiNAY, 4.538087916560471
1H2yt5lydbg, 4.049669857718982
OrBQ6BikIg4, 4.958398956805468
yyfpdVgXULY, 4.6066350201144814
60SK1oAFLhQ, 4.670089777093381
9ZgY7f6J9h4, 4.7369512394070625
Oj1qualw1_Y, 4.343740428797901
P1Ks8Jk_awk, 5.243389609269798
u1K360Nz5hA, 4.989767507882789
tKujQ9ziNMU, 5.198586937040091
YsWX5RLLXFo, 4.7679000336211175
ePZjSPCixIw, 4.882321616401896
zh8p_jyjbE8, 4.834189178422093
Apijg2MvbvQ, 4.792786832898855
sSZjK9tinqU, 5.214018423110247
F4jltHjwWhU, 5.099243977107108
BqD0CKKyRyE, 5.157164110336453
k8IYXjGDB10, 4.504228965612128
OQfGZ6yGcYc, 5.160951421363279
B4cOdabDiYU, 4.489528234116733
GHxpeTUyosY, 5.48652496561408
mIPtStSvX9Y, 4.953287093900144
xd6kGOrXyDY, 4.550442865118384
pA5Ib5FNQ3A, 5.259288481902331
2pIVUmMNHjM, 4.445182073395699
ytVgCWUsK20, 4.642925797961652
IZ_8b_Ydsv0, 5.428908083587885
ADj9VoMVD7E, 4.744834872893989
Bv_S5upj5dk, 4.683962974959286
C_5BUzbxivY, 5.331807467038743
x1Idh2fnWTQ, 4.569673872552812
qk6cbgtVV38, 4.8827085888478905
h0LWH26swE4, 4.5145467314869165
H0Vnh5JnVHI, 4.288845208007842
-KnUCtQ3KOA, 4.972375765442848
QPP0SaLNzF4, 4.8249681979068555
d7hCqT1WlAQ, 4.105015552137047
I7e4WSxsmoM, 4.878909788094461
oaXWzr831cs, 5.210461089387536
yuZZL9zSsN4, 4.454575370065868
g35v7Zey4MQ, 4.70044995972421
xmob0Lox_FQ, 4.851975655183196
DRZ1SoPdc6M, 5.3140522935427725
fU_pilTk624, 4.996825458132662
GZEoss4XIgc, 5.282975889625959
USR5zm4Dhb0, 5.300852430053055
LwLclBi15aA, 5.2266739858314395
3lHkGtagE68, 5.161564845475368
qKWJ0fYrHX4, 4.488519431091845
upjSLLd7qZc, 5.061631292570382
Roay3Yfr63A, 5.552024545613676
jO8l1LIsQu0, 4.77433895599097
1qtHRk6XM4c, 4.80993815138936
GysqUMW7Tdg, 5.199502960080281
bUlBjh676fQ, 4.416774966521189
ovhTZ_xD-Tc, 5.522887393832207
uCXjvOOnubo, 5.326805205550045
_s7o66tSnDo, 5.295780184911564
vwExoGUmX30, 4.67633446061518
qLfiqOiEKPY, 4.8947776621207595
uu8jhWHTqhs, 5.098447396652773
t0-TQL_g7WM, 4.736973452701932
2CrnPY-7q_I, 5.0319516230374575
nQU-Hq5MnOE, 5.077013164525852
dwojupdQOhA, 4.624558248789981
lrvCJnL7FO4, 5.208828352042474
VAxns8ccD2k, 4.949228166602552
u5InZ6iknUM, 5.105693578021601
aq0Y4CPygEI, 4.532083000813145
KcP0z87xeq0, 5.238144963281229
wNG2TbDKMfU, 5.33452376537025
lU1XWHe1wOg, 4.234845101891551
FeUMKmVpyUs, 4.941664296202362
JjVgwEobULM, 5.1161804483272135
KOCRUNmjLrQ, 4.363017386756837
nYsZQwKo-pE, 5.159996250178665
Z61jCemAfnE, 4.87364482099656
RgAcOqVRfYA, 5.036785142496228
T1ixVNtM69I, 5.21300840517506
z5iY_8JxLC4, 4.788364008069038
U4UycYXHbi0, 5.111924688098952
hQOdjNADWNo, 5.06626224151114
5HScI4dvFq8, 5.253442611079663
PooQM2OLC8M, 4.83981035137549
w6dwmilVFug, 4.393705740338191
Noae9UnQ9Ps, 5.096327070146799
IXxGKwLj0lk, 5.197113589965738
wkrexnjF2Hk, 4.929028968326747
3yh4ZJZJr7E, 5.124015091918409
XwcCLUornrE, 4.1798970034578815
j5vo8XOiXX4, 5.11425657896325
ujIAI86sIxM, 5.319192978087813
AdzdXBGvX7M, 4.885345095768571
-EZTgSA5IUA, 4.680980016943067
xOHHfTOOHQ8, 4.9266513073816895
McL6tnQdP4k, 4.3357392037287354
JF5Qpn4g4_8, 4.472641221713275
n-AeHgAxnuo, 4.881837707071099
fZymVui77Fk, 4.245189593406394
GlwLMs1cjdU, 4.735961603932083
8AT0ue-4KNI, 4.133084172615781
wAHGCMiJWS4, 4.727973105036654
fgLWaEayNY8, 5.130089093931019
Nt3a5t1gmtw, 4.866667397553101
_xQI1L5Wqhk, 4.81965902983211
fcxjwA4C4Cw, 5.279319386929274
nLQhpGwT6Gw, 5.293289451685268
MYwdpCW49JI, 5.503579544369131
yz2zHQ0wu98, 5.233834122715052
TL-i3r2PN4w, 5.1241395296528935
yJA4jRKL4IQ, 5.174353280046489
ldnU4RQpJ_A, 4.673771851696074
kwQuTvsSBug, 4.187615839764476
gXvuJu1kt48, 4.949172807857394
vZ_2Z2nhhAU, 5.253049785154872
G_tgoOIKsiQ, 4.899807618930936
6J-LTcpLlyk, 4.825317300856113
_mZQ-5-KYHw, 4.849229947663844
lu0_lTXHICs, 5.194683656911366
gRWWZIXasTQ, 5.063699665945023
E0EkZvamnkk, 5.188167089596391
1wIotOyKxAU, 4.6102533880621195
D0BrG7O8wmA, 4.79965815320611
