,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral
546,1,0.016203703703703703,0.10937654227018356,0.7889461517333984,0.050770267844200134,0.02059570886194706,0.02345009334385395,0.0013720664428547025,0.005489249713718891
547,1,0.15779513888888888,3.758270395337604e-05,0.001470419461838901,2.7363912522559986e-05,0.9950695037841797,1.6679659893270582e-05,0.002088850364089012,0.0012896344996988773
548,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,3,0.010121527777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,3,0.028628472222222222,0.013084442354738712,0.001273349393159151,0.4173034429550171,0.9727066159248352,0.037795208394527435,0.4069886803627014,0.04219682514667511
552,1,0.008703703703703703,0.03238096088171005,0.0005442528054118156,0.0039644790813326836,0.07097969949245453,0.7149168252944946,0.02289971150457859,0.15431416034698486
553,1,0.009166666666666667,0.0032038381323218346,0.0006681674858555198,0.007346776779741049,0.0006436381954699755,0.5161148309707642,0.21408860385417938,0.25793421268463135
554,1,0.010677083333333334,0.6531301736831665,0.026011157780885696,0.030935585498809814,0.16259640455245972,0.06061902269721031,0.017014682292938232,0.049692995846271515
555,1,0.008784722222222222,0.06672029942274094,0.2809799313545227,0.02372947335243225,0.008837595582008362,0.15464593470096588,0.04692402109503746,0.41816264390945435
556,1,0.00771412037037037,0.0066258604638278484,0.0013376737479120493,0.010061975568532944,0.002323514549061656,0.5934751629829407,0.03388720005750656,0.3522885739803314
557,1,0.009166666666666667,0.0019401487661525607,0.0003019098367076367,0.004194014240056276,0.0010473268339410424,0.23868389427661896,0.6748067736625671,0.07902597635984421
558,1,0.009444444444444445,0.2949235737323761,0.005074427928775549,0.01805846393108368,0.13726988434791565,0.19797758758068085,0.07727263122797012,0.2694234251976013
559,1,0.00771412037037037,0.16649557650089264,0.001230833469890058,0.012884235009551048,0.001844697049818933,0.6229663491249084,0.006915814243257046,0.18766246736049652
560,1,0.07883101851851852,0.04005275294184685,0.008633931167423725,0.0017676758579909801,0.7465627193450928,0.0045690154656767845,0.0184377022087574,0.17997610569000244
561,1,0.014340277777777778,0.39194560050964355,0.02262367308139801,0.000466415862319991,0.4289228022098541,0.006293330807238817,0.0031387244816869497,0.14660945534706116
562,1,0.02095486111111111,0.6131355166435242,0.018022028729319572,0.00024719847715459764,0.1677396148443222,0.011234632693231106,0.0008762801880948246,0.1887446939945221
563,1,0.02065972222222222,0.5036287903785706,0.06850240379571915,0.0006907466449774802,0.247599259018898,0.015748267993330956,0.004453611560165882,0.15937702357769012
564,2,0.04987268518518519,0.007334494031965733,0.0014299507020041347,0.0007166729774326086,0.9743363261222839,0.0008457332733087242,0.08085887879133224,0.020407933741807938
565,1,0.017569444444444443,0.7874045968055725,0.0306622963398695,0.00056459876941517,0.0739060714840889,0.00796931330114603,0.003185850102454424,0.09630733728408813
566,2,0.05824652777777778,0.23671133816242218,0.01173532847315073,0.00038535246858373284,0.6585390567779541,0.7806978225708008,0.0022839840967208147,0.08435730636119843
567,1,0.01767939814814815,0.0020199748687446117,0.0001652455102885142,0.0003882820310536772,0.9645500779151917,8.678983431309462e-05,0.03254660218954086,0.00024299063079524785
568,2,0.03953125,0.10057616978883743,0.009848730638623238,0.020293783396482468,0.6235819458961487,0.7379745841026306,0.1484433263540268,0.2455752193927765
569,1,0.07944444444444444,0.05473168566823006,0.013870466500520706,0.03148283809423447,0.008801421150565147,0.718391478061676,0.026637569069862366,0.1460845023393631
570,1,0.02065972222222222,0.23407025635242462,0.042641181498765945,0.0008670188835822046,0.45816731452941895,0.01762951724231243,0.00392060587182641,0.24270404875278473
571,2,0.09884259259259259,0.18717871606349945,0.04066447168588638,0.05484035238623619,0.6604552268981934,0.006556483451277018,0.9365665316581726,0.10091066360473633
