,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral,vidid
198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JuGiZdxR2pU
199,4,0.0136921296296296,0.925166130065918,0.0131885288283228,0.0467253290116786,0.3046038150787353,0.0971605032682418,0.0281414240598678,0.276686429977417,0BvEUmpnp9Q
200,1,0.1416666666666666,0.3532675504684448,0.1125955954194068,0.0034724217839539,0.0017465613782405,0.0038752555847167,0.0019586700946092,0.5230839848518372,P8OopBgony4
201,14,0.1697800925925925,0.9831404089927672,0.0714673623442649,0.1096824929118156,0.9867308139801024,0.05872518196702,0.6071901917457581,0.969717025756836,JMExFdJknt8
202,1,0.1261458333333333,0.0013371269451454,0.1462147831916809,0.8117045760154724,0.0009281487436965,0.027440708130598,0.0060970312915742,0.0062776086851954,u9D8eHolaN0
203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ld5GDwycs_s
204,1,0.0383333333333333,0.3369552493095398,0.0009737538057379,0.0458171777427196,0.0087839001789689,0.0019986722618341,0.382158100605011,0.2233131527900695,JZP54ioTBTU
205,1,0.0019444444444444,0.7282426357269287,0.2069095522165298,0.0218928549438714,0.0021228687837719,0.032303761690855,0.0037748906761407,0.0047534434124827,5mdwWF8F_Xs
206,1,0.084375,0.7847561240196228,0.1943858563899994,0.0002362755622016,0.0007712875958532,0.0009701086673885,3.4073083952534944e-05,0.0188462380319833,kVqJQdLBdF8
207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,R73EvY5otqQ
208,1,0.0097916666666666,0.7192835211753845,0.0001480805512983,0.0296111181378364,0.0205317810177803,0.0003380493726581,0.2292712926864624,0.0008162178564816,6tsFChsTj1A
209,1,0.1157118055555555,0.5053713321685791,0.0302794892340898,0.1017396673560142,0.3212144374847412,0.0008810675935819,0.0343961231410503,0.0061179036274552,Vyru8aZpwWw
210,1,0.0319733796296296,0.0465150363743305,0.0001278350973734,0.0285113789141178,0.0025638646911829,0.0377501435577869,0.3729754984378814,0.5115562677383423,oURhS4du4NA
211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J7tR0uR4T08
212,1,0.0067129629629629,0.01877555064857,0.0009288970613852,0.0003343790012877,0.3530753850936889,0.0002299796469742,0.6144742965698242,0.0121815185993909,iiXQ9Z8uq3o
213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ApFFSa-DmjY
214,1,0.06875,0.0048820911906659,3.981622739956947e-06,0.0161656849086284,0.1086696982383728,2.97762035188498e-05,0.8700650930404663,0.0001837341551436,REkyWae-F40
215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VwdQlNAO7XU
216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ujIAI86sIxM
217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x6Brhk801Os
218,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YQCXeFHDwPA
219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sSZjK9tinqU
220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aFlromB6SnU
221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uJ8cYheR5xo
222,1,0.0142592592592592,0.0312596000730991,0.0117448344826698,0.0021386130247265,0.542066752910614,0.0028058479074388,0.3337995409965515,0.0761848166584968,oDqICb-Dme8
223,1,0.0832291666666666,0.0670352950692176,9.014392708195372e-05,5.19959103257861e-05,0.0083974637091159,0.0059772836975753,0.0002814015897456,0.9181663990020752,bgV26ol51UM
224,1,0.2322685185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qTrfBMH2Nfc
225,1,0.2017013888888889,0.0041094324551522,0.0011168784694746,0.009287622757256,0.0001880960626294,0.9720845818519592,0.0021271251607686,0.011086318641901,ghQM1Een2Og
226,1,0.0289467592592592,0.7740578651428223,5.377862544264645e-05,0.0010785512859001,0.0002262888883706,0.0065523376688361,0.0049520214088261,0.2130792289972305,FiyXFGW2swM
227,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SNfZDT_5Gi0
228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kEDCE2nOQeM
229,1,0.0669560185185185,0.0906377285718917,0.0003900721785612,0.4741183519363403,0.0002790877479128,0.0051078875549137,0.3242137432098388,0.1052531525492668,uJeMqniVe8o
230,1,0.0604166666666666,0.0336443856358528,9.21903265407309e-05,0.5397112369537354,9.794740617508067e-05,0.0014210406225174,0.4174783229827881,0.0075548994354903,JvbD7GgMWv4
231,2,0.0149768518518518,0.3476256728172302,0.0094532510265707,0.1912284940481186,0.0913024917244911,0.3533008396625519,0.4725379347801208,0.1116931438446044,fZymVui77Fk
232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x-sa2ELAjYY
233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skZbuhUMtcQ
234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4bjOC4mlKhI
235,1,0.03171875,0.0261973123997449,0.0011479104869067,0.0035272201057523,0.1336891949176788,0.0025558434426784,0.5424378514289856,0.2904446423053741,y-2CyaH180k
236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nYsZQwKo-pE
237,2,0.0326909722222222,0.967322587966919,0.0034017749130725,0.0019538914784789,0.000298839615425,0.0767680555582046,0.0050374343991279,0.0591675825417041,5RpGoOS68y4
238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZGJnFFKqfr0
239,1,0.1396990740740741,0.0405252985656261,0.001955242594704,0.0003917825815733,0.0139240706339478,0.0256615784019231,0.0019413483096286,0.9156006574630736,XfXMjyXvA-o
240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sHEwTKEDVM0
241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kr3OAIvgbk8
242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vBziplrKt_0
243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-IYuCz4reOo
244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O4c6ipJ6Ff0
245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,h60tlMn6TgE
246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M3Iztt4D2UE
247,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qMM3tPBnEN0
248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byy1q6NDiRQ
249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1oprjir1rz8
250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VbVRmz-wlUI
251,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mkEpNOsGxKA
252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2blu1JiQVF4
253,1,0.0430555555555555,0.0011801830260083,0.0009752969490364,0.0002709686523303,0.9799731969833374,0.0110817514359951,0.0006889933720231,0.0058296043425798,HVcckmqxgFY
254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SMr1O9fe4pw
255,1,0.0009722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b0qTXEUGaJQ
256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pbtPD8FDzFA
257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nr7APKTZjWk
258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,udb_Emx3J2U
259,1,0.0434027777777777,0.5448331832885742,2.2966292817727663e-05,0.001730780233629,0.0016276962123811,0.0181699786335229,0.0005239184247329,0.4330914318561554,W8drBvXlOAE
260,1,0.0198611111111111,3.608377301134169e-05,2.369832873228006e-05,2.243235576315783e-05,0.9749256372451782,7.942258525872603e-05,0.0248154643923044,9.74082577158697e-05,t705r8ICkRw
261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vIh4aLX3cZQ
262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ge1_6MUWAYg
263,2,0.0381655092592592,0.0510408766567707,0.0372135564684867,0.1082827597856521,0.4936301708221435,0.2733083665370941,0.0241087842732667,0.0124155608937144,FaOAsUR-o-U
264,2,0.0550578703703703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6YRf8FsjEXQ
265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hEbhlxF29BM
266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BntCkCRc55c
267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4hhj_Y3B54M
268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nG2t5FgALSs
269,1,0.013125,0.032375618815422,0.0004029625561088,0.0320992320775985,0.2506530284881592,0.0994311049580574,0.0538246966898441,0.5312133431434631,7STa-tiQajQ
270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0O9_k2_Wod4
271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ne-hI31F2kk
272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StSJsyraODs
273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wRBxILw04IE
274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SnGD__egREQ
275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IS--jXYsWVE
276,1,0.0004629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xZ3WFBuuvdU
277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JZ_Tp9qjviw
278,1,0.0011342592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RR4fHSIMfzo
279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a4yXEbUZ0R0
280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eoJxaz3VtuE
281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MY5-WutC5Ws
282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xYkvtVU_3Fw
283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sDdlL9-LEjc
284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anN2Z7UzO9k
285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHfJBoGgrns
286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,acDnYIodO-k
287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TsLd8pXU7w4
288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B__r2uEm_Bg
289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l8G7wW-npK8
290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q2C_x6zlX-k
291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrBQ6BikIg4
292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9_33KaUQuXc
293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A3yStZK53_k
294,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0r4xNhYdQJk
295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jnaTGBLEsuc
296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rGyVPL_e2WE
297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRZ1SoPdc6M
298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XxCwYZerFnw
299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u1K360Nz5hA
300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qOVAbKKSH10
301,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cmkKxNN7cs4
302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_lE6U34pXnE
303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4jROlXH9Nvc
304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aGPi27VGWVM
305,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xmob0Lox_FQ
306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EIGjT5NYjjM
307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wIIQlkyTP_I
308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOSQ8m21oLo
309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5To_PB3xBdY
310,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0YOaYUYd2-s
311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62ZRPJkHOX0
312,1,0.0030381944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tiavPB8h0es
313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qdjn7Ryaq5Y
314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AwJItZbCAv4
315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qVhj4-F1v0g
316,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3Xabm9yewk
317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Xd-tmhdLJp0
318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ahIicKEePus
319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I0kC9WI3FRc
320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W_OuYDJ2vjQ
321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,is3EsCgj8NI
322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EX2-fEJGBwI
323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kD-6d5sfV88
324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US9xV85pz5s
325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3oMK4rFZA3M
326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiyuVbjkAck
327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jsa-ydukCmY
328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TSGpIqCxI1U
329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CXF5ppYM1RM
330,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x8eCM6Ngp9Q
331,1,0.0202777777777777,0.0067738848738372,0.0013909776462242,0.0011232726974412,0.0005983233568258,0.0091694016009569,0.971028447151184,0.0099156890064477,p5mQU2gl25Y
332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_ZcsvQLP-Uo
333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83lVeDxKXUY
334,1,0.0280381944444444,0.1136701926589012,0.0001138216248364,0.0098408507183194,0.0059642363339662,0.0149188665673136,0.24427230656147,0.6112197041511536,FRsUKYAKpLY
335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mOcPSM9RQv8
336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nt3a5t1gmtw
337,1,0.0187789351851851,0.0403025597333908,0.0020835846662521,0.0014560810523107,0.3348054587841034,0.4604692161083221,0.0912472456693649,0.0696359500288963,OiUBbvNSMK8
338,1,0.0021643518518518,0.6532876491546631,0.0025344181340187,0.0215776730328798,0.0825220048427581,0.0897803530097007,0.1115769371390342,0.0387210361659526,xe9tAknuGW4
339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JYwVqI1In5Q
340,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cKwS4NfgGgc
341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1lBa0voSo48
342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roay3Yfr63A
343,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BnY7rdFjYlA
344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nZX8docryPA
345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_r6I-sLM9yg
346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aljIWcaiL2g
347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t5yTTP_Yk_8
348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,t5ULKkQvh74
349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tkh_IexG1uU
350,1,0.0210300925925925,0.2514324188232422,0.0022215093486011,0.1332335323095321,0.1139857918024063,0.0294717736542224,0.3499212265014648,0.1197337135672569,c6C7FYS2M9E
351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YNdsGCz6QEo
352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FeUMKmVpyUs
353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6rJpmvBllto
354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2fRf7hUiynA
355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I7e4WSxsmoM
356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qlqcKBy19uM
357,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kLD6AslfLsU
358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IJJRckcyk1s
359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8cIQ8F9xC70
360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D0BrG7O8wmA
361,1,0.0199652777777777,0.9276447296142578,0.0304606687277555,0.0050614797510206,0.0006002009031362,0.0095689911395311,0.0051957876421511,0.0214679855853319,Ct3afssstno
362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TgG0upE77mk
363,1,0.05390625,0.070009522140026,0.0002516375679988,0.0001328398648183,0.0048921960406005,0.0021702281665056,0.0107517819851636,0.911791741847992,5cWA9sxtDt8
364,1,0.000636574074074,0.042483601719141,0.7437896728515625,0.0334252044558525,0.0272596161812543,0.0413019098341465,0.0074040675535798,0.1043359711766243,6jcxXpVk1_c
365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RlYac67A6b8
366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qAbY81Uu9qs
367,1,0.083912037037037,0.0134541224688291,0.0142283169552683,0.0083839455619454,0.0038138565141707,0.2890010178089142,0.0458797700703144,0.6252389550209045,hQOdjNADWNo
368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ieWsYjHFpao
369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60z9YBv9Ksw
370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sp4RS30EHX4
371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6BMaXYkGK0g
372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B4vVcofUyt0
373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nXKY6sQfx4A
374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WHGrsitxE0k
375,2,0.0060532407407407,0.074490413069725,0.1009475365281105,0.5515797138214111,0.1296929121017456,0.263699859380722,0.1213380992412567,0.2952781915664673,4hNLqddSmqk
376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O92qjcMqcLU
377,1,0.016875,0.0143514424562454,0.0001871527347248,0.0016464478103443,0.0556867495179176,0.0088182780891656,0.2946146130561828,0.624695360660553,PtI3683lmOM
378,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i2krnsHB6bY
379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,_9EuZZfAO9g
380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kiiA6WTCQn0
381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KylJ2v1_c-o
382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aU24RWIgJVs
383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pc1aFloxSMw
384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eFPTBATfX70
385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FUhCrWoNA2c
386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ta1sUTiJNkY
387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yryi1bbmUjU
388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,utBRWK4GmmE
389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YmKmS9bpMqM
390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1tmdiGvvzzw
391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PV8CMZZKrB4
392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qFbdsLm5mvI
393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xU7nGvADHZM
394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ph0UlER9S08
395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vBvLu3euc2Q
396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2CkyYg__FTc
397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IFFVWE0qS6k
398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SsRLGRnPfvI
399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cJ9JXa7EZII
400,1,0.0179398148148148,0.2146352529525756,0.0013730748323723,0.0811826139688491,0.0159282069653272,0.0468712337315082,0.504560112953186,0.1354494839906692,W6mRkmbn7Kk
401,1,0.0176793981481481,0.8166034817695618,0.0566737279295921,0.015936754643917,0.0055478825233876,0.0426787324249744,0.00152140611317,0.0610380619764328,i8QvO2S36oU
402,1,0.1174537037037037,0.1770509332418441,0.0003426085459068,0.0299495439976453,0.1322776973247528,0.0006914259283803,0.6446369886398315,0.015050895512104,Td75eLXbh0I
403,1,0.0270486111111111,0.068133071064949,0.0001221084676217,0.0003935238346457,0.0027262668590992,0.0753846541047096,0.0039908308535814,0.8492494821548462,a9Y7AJkfq4s
404,2,0.0560069444444444,0.3430838584899902,0.0189358424395322,0.0611899979412555,0.0046570342965424,0.0085890777409076,0.0758313536643982,0.7335660457611084,USorMxUndjE
405,4,0.0498611111111111,0.5345471501350403,0.0050351303070783,0.2108169049024582,0.5619627833366394,0.3043064773082733,0.0304006412625312,0.0762762799859047,eVkhTceO230
406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lEvTMNcLLdw
407,3,0.0885648148148148,0.1386383920907974,0.0761069804430008,0.1239066570997238,0.0516289807856082,0.0955910012125969,0.7132815718650818,0.7850974798202515,B8jGXrcyGnQ
408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YqlywIaJ6G0
409,2,0.1338946759259259,0.0449466444551944,0.0009376018424518,0.001495849341154,0.0025806648191064,0.0960358679294586,0.0312018822878599,0.922100067138672,WDBMbNPI4uU
410,3,0.1390046296296296,0.2946129739284515,0.008499315008521,0.0011907175648957,0.9402003884315492,0.2508588135242462,0.0817799940705299,0.8885185122489929,0oRhkcZy7qU
411,3,0.0294907407407407,0.6536424160003662,0.4437344074249267,0.2027100920677185,0.4633687436580658,0.2115445733070373,0.1870209127664566,0.0840982422232627,teJaVw6XgL0
412,2,0.0673148148148148,0.1616106629371643,0.0037392638623714,0.0160758849233388,0.0047556748613715,0.205863207578659,0.6902384161949158,0.6115948557853699,a5haXWWEGBM
413,2,0.1514236111111111,0.4732106626033783,8.01219284767285e-05,0.0471235066652298,0.0014222756726667,0.0726910531520843,0.6871607303619385,0.3807445466518402,dNER7IJXxyo
414,3,0.0833854166666666,0.671746015548706,0.2402628660202026,0.0117191169410943,0.7783218622207642,0.0069027771241962,0.008279662579298,0.0523295253515243,0FkgwoyWXx8
415,3,0.1290625,0.2452073991298675,0.605513334274292,0.0045815464109182,0.8741108775138855,0.097457505762577,0.0073965997435152,0.0644093975424766,RQU0qSGpdUA
416,2,0.0958449074074074,0.0184010043740272,0.0049170982092618,0.0023198614362627,0.9909374117851256,0.000557335675694,0.0183208771049976,0.0119000431150197,qMWr7_2F9wQ
417,2,0.0526388888888888,0.5781303644180298,0.0004800450697075,0.0013122260570526,0.0008739056647755,0.1089571937918663,0.0027626168448477,0.7783414125442505,lMhsV091ET4
418,3,0.0324131944444444,0.3387911319732666,0.0281671956181526,0.0172718688845634,0.9018726348876952,0.1820782423019409,0.3225992023944855,0.2183684408664703,ZVJOMOHB6Eo
419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puaw3io2STs
420,1,0.060162037037037,0.117049440741539,0.0143944853916764,0.00277207698673,0.8256316184997559,0.0026537289377301,0.0198179464787244,0.0176807288080453,B1X_HZMJoDs
421,3,0.1960300925925926,0.0567880719900131,0.0003883817989844,0.0240689981728792,0.268553763628006,0.4163128137588501,0.0923440530896186,0.905096173286438,Z7veiyN4LqU
422,1,0.019849537037037,0.0169626716524362,0.0001416357263224,0.0124604562297463,0.0089825429022312,0.0076731075532734,0.935390293598175,0.0183893516659736,AE9BCIsoqBA
423,1,0.010625,0.0374664217233657,0.0040718079544603,0.0321034640073776,0.2821507155895233,0.4193799793720245,0.1974467933177948,0.0273808073252439,77zknlmZHpM
424,1,0.0761111111111111,0.0204643085598945,8.773635636316612e-05,5.6583194236736745e-05,0.0005021828692406,0.0211162008345127,0.0022878854069858,0.9554851055145264,FNNvmvwl_z0
425,1,0.0338541666666666,0.0097715379670262,0.0002639938611537,0.0007003488135524,0.2469867467880249,0.0798701718449592,0.1684971302747726,0.4939101338386535,_X5v9AgLVIQ
426,1,0.0175694444444444,0.0399103835225105,0.1393170952796936,0.0007410555845126,0.0694913268089294,0.2606219053268432,0.0100152287632226,0.4799030423164367,N4L12oQnHVo
427,1,0.0719965277777777,0.1518903225660324,0.0005648285150527,0.0054838196374475,0.0266792308539152,0.0284176915884017,0.0317700989544391,0.7551940083503723,aevPz4H38R0
428,1,0.0070486111111111,0.072848193347454,0.0001534729526611,0.0120527241379022,0.0424313880503177,0.0044264630414545,0.7679861187934875,0.1001015752553939,VERd3WPSixE
429,1,0.00625,0.4751902818679809,0.000305128050968,0.006146085448563,0.2129909992218017,0.0100382771342992,0.2258787751197815,0.069450519979,VOgwhmC2UjI
430,1,0.0413194444444444,0.0031714520882815,0.0138179762288928,0.0003052011306863,0.5769959688186646,0.0994826704263687,0.0255698226392269,0.2806568145751953,RCKhCFoSopc
431,3,0.0374884259259259,0.9693825244903564,0.0044637117534875,0.8244884610176086,0.002144576748833,0.1036950051784515,0.0114967534318566,0.0577074363827705,5-7aWzO8jmw
432,1,0.042662037037037,0.6139249801635742,0.0024349968880414,0.0111197456717491,0.1929646730422973,0.0053729643113911,0.1721299439668655,0.0020526407752186,XwcCLUornrE
